:START_ID,has,:TYPE,:END_ID
c10225,has,HAS,M87
c10225,has,HAS,M1505
c10225,has,HAS,M611
c10225,has,HAS,M1506
c10225,has,HAS,M1001
c10225,has,HAS,M1507
c10225,has,HAS,M1508
c10225,has,HAS,M1245
c10225,has,HAS,M103
c10225,has,HAS,M1405
c10225,has,HAS,M146
c10225,has,HAS,M610
c10225,has,HAS,M641
c10225,has,HAS,M145
c10225,has,HAS,M1034
c10225,has,HAS,M378
c10225,has,HAS,M261
c10225,has,HAS,M116
c10284,has,HAS,M425
c10284,has,HAS,M431
c10284,has,HAS,M994
c10284,has,HAS,M1245
c10284,has,HAS,M171
c10284,has,HAS,M144
c10284,has,HAS,M38
c10284,has,HAS,M111
c10284,has,HAS,M1034
c10284,has,HAS,M378
c10284,has,HAS,M263
c10284,has,HAS,M36
c10284,has,HAS,M113
c10284,has,HAS,M87
c10284,has,HAS,M381
c10284,has,HAS,M1405
c10284,has,HAS,M88
c10284,has,HAS,M420
c10284,has,HAS,M3
c10284,has,HAS,M151
c10284,has,HAS,M610
c10284,has,HAS,M463
c10284,has,HAS,M155
c10284,has,HAS,M156
c10284,has,HAS,M1506
c10284,has,HAS,M1001
c10284,has,HAS,M1507
c10284,has,HAS,M1508
c10284,has,HAS,M76
c10284,has,HAS,M105
c10284,has,HAS,M353
c10284,has,HAS,M145
c10284,has,HAS,M116
c10284,has,HAS,M163
c10284,has,HAS,M261
c10284,has,HAS,M415
c10284,has,HAS,M84
c10284,has,HAS,M330
c10284,has,HAS,M1505
c10284,has,HAS,M611
c10284,has,HAS,M94
c10284,has,HAS,M143
c10284,has,HAS,M641
c10284,has,HAS,M146
c10284,has,HAS,M103
c10284,has,HAS,M1091
c10319,has,HAS,M994
c10319,has,HAS,M171
c10319,has,HAS,M111
c10319,has,HAS,M1034
c10319,has,HAS,M116
c10319,has,HAS,M103
c10319,has,HAS,M87
c10319,has,HAS,M1405
c10319,has,HAS,M146
c10319,has,HAS,M330
c10319,has,HAS,M610
c10319,has,HAS,M155
c10319,has,HAS,M1506
c10319,has,HAS,M1001
c10319,has,HAS,M1508
c10319,has,HAS,M641
c10319,has,HAS,M36
c10319,has,HAS,M76
c10319,has,HAS,M145
c10319,has,HAS,M1245
c10319,has,HAS,M263
c10319,has,HAS,M381
c10319,has,HAS,M1505
c10319,has,HAS,M611
c10319,has,HAS,M1091
c10319,has,HAS,M431
c10319,has,HAS,M94
c10319,has,HAS,M113
c10319,has,HAS,M1507
c10319,has,HAS,M430
c10319,has,HAS,M357
c10319,has,HAS,M639
c10319,has,HAS,M1509
c10319,has,HAS,M1510
c10319,has,HAS,M1443
c10319,has,HAS,M1511
c10319,has,HAS,M86
c10319,has,HAS,M1449
c10319,has,HAS,M154
c10319,has,HAS,M1512
c10319,has,HAS,M1513
c10294,has,HAS,M1511
c10294,has,HAS,M3
c10294,has,HAS,M1514
c10294,has,HAS,M1449
c10294,has,HAS,M154
c10294,has,HAS,M1509
c10294,has,HAS,M145
c10294,has,HAS,M1510
c10294,has,HAS,M1443
c10294,has,HAS,M1513
c10294,has,HAS,M170
c10294,has,HAS,M86
c10294,has,HAS,M1512
c10294,has,HAS,M1515
c10294,has,HAS,M139
c10294,has,HAS,M1516
c10294,has,HAS,M38
c10294,has,HAS,M34
c10294,has,HAS,M1517
c10294,has,HAS,M199
c10294,has,HAS,M1518
c10294,has,HAS,M471
c10294,has,HAS,M97
c10294,has,HAS,M122
c10294,has,HAS,M463
c10294,has,HAS,M1519
c10294,has,HAS,M36
c10294,has,HAS,M462
c10294,has,HAS,M1520
c10294,has,HAS,M265
c10294,has,HAS,M131
c10294,has,HAS,M1521
c10294,has,HAS,M92
c10295,has,HAS,M1513
c10295,has,HAS,M170
c10295,has,HAS,M131
c10295,has,HAS,M1511
c10295,has,HAS,M86
c10295,has,HAS,M1512
c10295,has,HAS,M122
c10295,has,HAS,M1515
c10295,has,HAS,M1449
c10295,has,HAS,M3
c10295,has,HAS,M1522
c10295,has,HAS,M1510
c10295,has,HAS,M139
c10295,has,HAS,M1517
c10295,has,HAS,M38
c10295,has,HAS,M1514
c10295,has,HAS,M1521
c10295,has,HAS,M154
c10295,has,HAS,M1509
c10295,has,HAS,M145
c10295,has,HAS,M1518
c10295,has,HAS,M1443
c10295,has,HAS,M462
c10295,has,HAS,M36
c10295,has,HAS,M265
c10295,has,HAS,M463
c10295,has,HAS,M92
c10295,has,HAS,M1523
c10295,has,HAS,M155
c10295,has,HAS,M1524
c10295,has,HAS,M143
c10295,has,HAS,M435
c10295,has,HAS,M425
c10295,has,HAS,M151
c10295,has,HAS,M163
c10295,has,HAS,M144
c10295,has,HAS,M164
c10295,has,HAS,M105
c10295,has,HAS,M156
c10295,has,HAS,M1525
c10295,has,HAS,M1526
c10295,has,HAS,M1516
c10295,has,HAS,M1519
c10295,has,HAS,M34
c10295,has,HAS,M471
c10295,has,HAS,M130
c10295,has,HAS,M97
c10295,has,HAS,M1520
c10295,has,HAS,M1527
c10295,has,HAS,M1528
c10295,has,HAS,M1529
c10295,has,HAS,M1153
c10295,has,HAS,M374
c10295,has,HAS,M1530
c10295,has,HAS,M1531
c10295,has,HAS,M171
c10295,has,HAS,M1532
c10295,has,HAS,M1533
c10295,has,HAS,M1534
c10295,has,HAS,M1535
c10295,has,HAS,M1536
c10295,has,HAS,M1537
c10295,has,HAS,M1538
c10295,has,HAS,M199
c10295,has,HAS,M1539
c10295,has,HAS,M1438
c10295,has,HAS,M108
c10295,has,HAS,M99
c10295,has,HAS,M89
c10295,has,HAS,M90
c10295,has,HAS,M412
c10295,has,HAS,M166
c10295,has,HAS,M82
c10295,has,HAS,M1540
c10295,has,HAS,M157
c10295,has,HAS,M1541
c10295,has,HAS,M1542
c10295,has,HAS,M69
c10295,has,HAS,M331
c10295,has,HAS,M1543
c10295,has,HAS,M1544
c10295,has,HAS,M1545
c10295,has,HAS,M1546
c10295,has,HAS,M4
c10295,has,HAS,M104
c10295,has,HAS,M6
c10295,has,HAS,M902
c10295,has,HAS,M645
c10295,has,HAS,M1547
c10295,has,HAS,M408
c10295,has,HAS,M43
c10295,has,HAS,M1548
c10295,has,HAS,M106
c10287,has,HAS,M6
c10287,has,HAS,M69
c10287,has,HAS,M902
c10287,has,HAS,M443
c10287,has,HAS,M38
c10287,has,HAS,M647
c10287,has,HAS,M274
c10287,has,HAS,M1290
c10287,has,HAS,M273
c10287,has,HAS,M1264
c10287,has,HAS,M615
c10287,has,HAS,M84
c10287,has,HAS,M645
c10287,has,HAS,M266
c10287,has,HAS,M1296
c10287,has,HAS,M177
c10287,has,HAS,M102
c10287,has,HAS,M4
c10287,has,HAS,M34
c10287,has,HAS,M106
c10287,has,HAS,M272
c10287,has,HAS,M89
c10287,has,HAS,M1549
c10287,has,HAS,M356
c10287,has,HAS,M1548
c10287,has,HAS,M43
c10287,has,HAS,M1550
c10287,has,HAS,M1351
c10287,has,HAS,M76
c10287,has,HAS,M1551
c10287,has,HAS,M1552
c10287,has,HAS,M1553
c10287,has,HAS,M371
c10287,has,HAS,M145
c10287,has,HAS,M408
c10287,has,HAS,M1554
c10287,has,HAS,M186
c10287,has,HAS,M156
c10287,has,HAS,M1555
c10287,has,HAS,M81
c10287,has,HAS,M352
c10287,has,HAS,M104
c10287,has,HAS,M1547
c10287,has,HAS,M90
c10287,has,HAS,M463
c10287,has,HAS,M99
c10287,has,HAS,M82
c10287,has,HAS,M267
c10287,has,HAS,M1556
c10287,has,HAS,M526
c10287,has,HAS,M270
c10287,has,HAS,M994
c10287,has,HAS,M1557
c10287,has,HAS,M1558
c10287,has,HAS,M1559
c10287,has,HAS,M1560
c10287,has,HAS,M1561
c10287,has,HAS,M1562
c10287,has,HAS,M1563
c10287,has,HAS,M1564
c10287,has,HAS,M1565
c10287,has,HAS,M1566
c10287,has,HAS,M1567
c10287,has,HAS,M1568
c10287,has,HAS,M1569
c10287,has,HAS,M1570
c10287,has,HAS,M1571
c10287,has,HAS,M1572
c10287,has,HAS,M1573
c10287,has,HAS,M1574
c10287,has,HAS,M1575
c10287,has,HAS,M1576
c10287,has,HAS,M1577
c10287,has,HAS,M1578
c10287,has,HAS,M75
c10287,has,HAS,M1579
c10287,has,HAS,M1580
c10287,has,HAS,M1581
c10287,has,HAS,M1582
c10287,has,HAS,M1583
c10287,has,HAS,M1584
c10287,has,HAS,M1585
c10287,has,HAS,M1586
c10287,has,HAS,M1587
c10287,has,HAS,M1588
c10287,has,HAS,M1589
c10287,has,HAS,M1590
c10287,has,HAS,M1591
c10287,has,HAS,M1592
c10287,has,HAS,M1593
c10287,has,HAS,M1594
c10287,has,HAS,M1595
c10287,has,HAS,M1596
c10287,has,HAS,M1597
c10287,has,HAS,M1598
c10287,has,HAS,M1599
c10287,has,HAS,M1600
c10287,has,HAS,M1601
c10287,has,HAS,M1602
c10287,has,HAS,M1603
c10358,has,HAS,M1595
c10358,has,HAS,M1596
c10358,has,HAS,M81
c10358,has,HAS,M1601
c10358,has,HAS,M89
c10358,has,HAS,M1597
c10358,has,HAS,M75
c10358,has,HAS,M104
c10358,has,HAS,M1592
c10358,has,HAS,M1556
c10358,has,HAS,M526
c10358,has,HAS,M270
c10358,has,HAS,M90
c10358,has,HAS,M73
c10358,has,HAS,M408
c10358,has,HAS,M82
c10358,has,HAS,M638
c10358,has,HAS,M409
c10358,has,HAS,M444
c10358,has,HAS,M3
c10358,has,HAS,M1604
c10358,has,HAS,M646
c10358,has,HAS,M4
c10358,has,HAS,M145
c10358,has,HAS,M1605
c10358,has,HAS,M1606
c10358,has,HAS,M414
c10358,has,HAS,M66
c10358,has,HAS,M334
c10358,has,HAS,M131
c10358,has,HAS,M1352
c10358,has,HAS,M367
c10358,has,HAS,M415
c10357,has,HAS,M91
c10357,has,HAS,M113
c10357,has,HAS,M7
c10357,has,HAS,M4
c10357,has,HAS,M444
c10357,has,HAS,M3
c10357,has,HAS,M1607
c10357,has,HAS,M408
c10357,has,HAS,M1608
c10357,has,HAS,M82
c10357,has,HAS,M331
c10357,has,HAS,M73
c10357,has,HAS,M75
c10357,has,HAS,M174
c10357,has,HAS,M638
c10357,has,HAS,M1604
c10357,has,HAS,M645
c10357,has,HAS,M1606
c10357,has,HAS,M38
c10357,has,HAS,M34
c10357,has,HAS,M145
c10357,has,HAS,M415
c10357,has,HAS,M646
c10357,has,HAS,M414
c10357,has,HAS,M412
c10357,has,HAS,M131
c10357,has,HAS,M105
c10357,has,HAS,M36
c10357,has,HAS,M1609
c10357,has,HAS,M1245
c10357,has,HAS,M647
c10357,has,HAS,M66
c10357,has,HAS,M154
c10357,has,HAS,M540
c10357,has,HAS,M81
c10357,has,HAS,M996
c10357,has,HAS,M90
c10357,has,HAS,M89
c10357,has,HAS,M1352
c10357,has,HAS,M367
c10357,has,HAS,M1605
c10357,has,HAS,M334
c10357,has,HAS,M1610
c10357,has,HAS,M170
c10357,has,HAS,M409
c10357,has,HAS,M103
c10357,has,HAS,M1266
c10357,has,HAS,M1611
c10357,has,HAS,M1263
c10357,has,HAS,M1612
c10359,has,HAS,M73
c10359,has,HAS,M145
c10359,has,HAS,M540
c10359,has,HAS,M1604
c10359,has,HAS,M38
c10359,has,HAS,M174
c10359,has,HAS,M82
c10359,has,HAS,M81
c10359,has,HAS,M4
c10359,has,HAS,M1606
c10359,has,HAS,M409
c10359,has,HAS,M645
c10359,has,HAS,M1605
c10359,has,HAS,M334
c10359,has,HAS,M647
c10359,has,HAS,M66
c10359,has,HAS,M105
c10359,has,HAS,M170
c10359,has,HAS,M412
c10359,has,HAS,M154
c10359,has,HAS,M367
c10359,has,HAS,M415
c10359,has,HAS,M646
c10359,has,HAS,M91
c10359,has,HAS,M1610
c10359,has,HAS,M1245
c10359,has,HAS,M131
c10359,has,HAS,M34
c10359,has,HAS,M36
c10359,has,HAS,M996
c10359,has,HAS,M89
c10359,has,HAS,M1352
c10359,has,HAS,M90
c10359,has,HAS,M7
c10359,has,HAS,M3
c10359,has,HAS,M103
c10359,has,HAS,M444
c10359,has,HAS,M113
c10359,has,HAS,M1266
c10359,has,HAS,M1611
c10359,has,HAS,M1612
c10359,has,HAS,M1263
c10359,has,HAS,M75
c10359,has,HAS,M331
c10359,has,HAS,M1608
c10359,has,HAS,M408
c10359,has,HAS,M414
c10359,has,HAS,M638
c10359,has,HAS,M1607
c10359,has,HAS,M1609
c10359,has,HAS,M1613
c10359,has,HAS,M1614
c10359,has,HAS,M1615
c10359,has,HAS,M74
c10359,has,HAS,M76
c10359,has,HAS,M156
c10359,has,HAS,M1616
c10359,has,HAS,M1617
c10359,has,HAS,M1
c10359,has,HAS,M285
c10359,has,HAS,M1014
c10359,has,HAS,M1618
c10359,has,HAS,M1619
c10359,has,HAS,M97
c10359,has,HAS,M1234
c10359,has,HAS,M1620
c10359,has,HAS,M515
c10359,has,HAS,M516
c10359,has,HAS,M517
c10359,has,HAS,M518
c10359,has,HAS,M519
c10359,has,HAS,M463
c10359,has,HAS,M534
c10359,has,HAS,M541
c10359,has,HAS,M548
c10359,has,HAS,M551
c10359,has,HAS,M554
c10359,has,HAS,M557
c10359,has,HAS,M422
c10359,has,HAS,M144
c10359,has,HAS,M533
c10359,has,HAS,M151
c10359,has,HAS,M537
c10359,has,HAS,M539
c10359,has,HAS,M545
c10359,has,HAS,M550
c10359,has,HAS,M84
c10359,has,HAS,M378
c10359,has,HAS,M160
c10359,has,HAS,M535
c10359,has,HAS,M112
c10359,has,HAS,M531
c10359,has,HAS,M102
c10359,has,HAS,M264
c10359,has,HAS,M536
c10359,has,HAS,M546
c10359,has,HAS,M547
c10359,has,HAS,M163
c10359,has,HAS,M143
c10359,has,HAS,M562
c10359,has,HAS,M563
c10359,has,HAS,M265
c10359,has,HAS,M542
c10359,has,HAS,M544
c10359,has,HAS,M555
c10359,has,HAS,M543
c10359,has,HAS,M443
c10359,has,HAS,M552
c10359,has,HAS,M556
c10359,has,HAS,M425
c10359,has,HAS,M560
c10359,has,HAS,M532
c10359,has,HAS,M538
c10359,has,HAS,M549
c10359,has,HAS,M558
c10359,has,HAS,M561
c10359,has,HAS,M261
c10359,has,HAS,M553
c10359,has,HAS,M276
c10359,has,HAS,M559
c10359,has,HAS,M564
c10359,has,HAS,M565
c10359,has,HAS,M566
c10359,has,HAS,M568
c10359,has,HAS,M569
c10359,has,HAS,M570
c10359,has,HAS,M571
c10359,has,HAS,M572
c10359,has,HAS,M573
c10359,has,HAS,M574
c10359,has,HAS,M575
c10359,has,HAS,M576
c10359,has,HAS,M577
c10359,has,HAS,M578
c10359,has,HAS,M462
c10359,has,HAS,M579
c10359,has,HAS,M39
c10359,has,HAS,M580
c10359,has,HAS,M352
c10359,has,HAS,M581
c10359,has,HAS,M114
c10359,has,HAS,M354
c10359,has,HAS,M356
c10359,has,HAS,M13
c10359,has,HAS,M582
c10359,has,HAS,M583
c10359,has,HAS,M0
c10359,has,HAS,M166
c10359,has,HAS,M1201
c10359,has,HAS,M637
c10359,has,HAS,M374
c10359,has,HAS,M177
c10359,has,HAS,M994
c10359,has,HAS,M263
c10359,has,HAS,M330
c10359,has,HAS,M69
c10359,has,HAS,M86
c10359,has,HAS,M435
c10359,has,HAS,M139
c10359,has,HAS,M1621
c10359,has,HAS,M94
c10359,has,HAS,M202
c10359,has,HAS,M1023
c10359,has,HAS,M168
c10359,has,HAS,M644
c10359,has,HAS,M109
c10359,has,HAS,M353
c10359,has,HAS,M92
c10359,has,HAS,M902
c10359,has,HAS,M1622
c10359,has,HAS,M1623
c10359,has,HAS,M1624
c10359,has,HAS,M371
c10359,has,HAS,M333
c10359,has,HAS,M394
c10359,has,HAS,M1427
c10359,has,HAS,M1625
c10359,has,HAS,M629
c10359,has,HAS,M1626
c10359,has,HAS,M641
c10359,has,HAS,M416
c10359,has,HAS,M381
c10359,has,HAS,M959
c10359,has,HAS,M1627
c10359,has,HAS,M1628
c10359,has,HAS,M404
c10359,has,HAS,M1202
c10359,has,HAS,M1629
c10359,has,HAS,M87
c10359,has,HAS,M1630
c10359,has,HAS,M1631
c10359,has,HAS,M1632
c10359,has,HAS,M1633
c10359,has,HAS,M1634
c10359,has,HAS,M1635
c10359,has,HAS,M1636
c10359,has,HAS,M116
c10359,has,HAS,M1637
c10359,has,HAS,M1638
c10359,has,HAS,M1639
c10359,has,HAS,M1640
c10359,has,HAS,M1641
c10359,has,HAS,M1642
c10359,has,HAS,M1643
c10359,has,HAS,M1644
c10359,has,HAS,M1645
c10359,has,HAS,M328
c10359,has,HAS,M1185
c10359,has,HAS,M1646
c10359,has,HAS,M1647
c10359,has,HAS,M111
c10359,has,HAS,M460
c10359,has,HAS,M1648
c10359,has,HAS,M1649
c10359,has,HAS,M439
c10359,has,HAS,M1650
c10384,has,HAS,M378
c10384,has,HAS,M84
c10384,has,HAS,M381
c10384,has,HAS,M959
c10384,has,HAS,M1627
c10384,has,HAS,M1628
c10384,has,HAS,M1201
c10384,has,HAS,M404
c10384,has,HAS,M646
c10384,has,HAS,M1202
c10384,has,HAS,M1629
c10384,has,HAS,M87
c10384,has,HAS,M177
c10384,has,HAS,M1630
c10384,has,HAS,M1631
c10384,has,HAS,M1632
c10384,has,HAS,M1633
c10384,has,HAS,M145
c10384,has,HAS,M1634
c10384,has,HAS,M1635
c10384,has,HAS,M1636
c10384,has,HAS,M113
c10384,has,HAS,M116
c10384,has,HAS,M439
c10384,has,HAS,M1637
c10384,has,HAS,M36
c10384,has,HAS,M1638
c10384,has,HAS,M1639
c10384,has,HAS,M1640
c10384,has,HAS,M1641
c10384,has,HAS,M330
c10384,has,HAS,M156
c10384,has,HAS,M994
c10384,has,HAS,M76
c10384,has,HAS,M394
c10384,has,HAS,M1427
c10384,has,HAS,M1625
c10384,has,HAS,M540
c10384,has,HAS,M629
c10384,has,HAS,M1626
c10384,has,HAS,M641
c10384,has,HAS,M1643
c10384,has,HAS,M1644
c10384,has,HAS,M1645
c10384,has,HAS,M328
c10384,has,HAS,M1185
c10384,has,HAS,M1646
c10384,has,HAS,M1650
c10384,has,HAS,M111
c10384,has,HAS,M460
c10384,has,HAS,M1648
c10384,has,HAS,M1649
c10384,has,HAS,M1642
c10384,has,HAS,M1647
c10384,has,HAS,M174
c10384,has,HAS,M416
c10384,has,HAS,M3
c10384,has,HAS,M0
c10384,has,HAS,M354
c10384,has,HAS,M161
c10384,has,HAS,M334
c10384,has,HAS,M7
c10384,has,HAS,M75
c10384,has,HAS,M4
c10384,has,HAS,M88
c10384,has,HAS,M33
c10384,has,HAS,M331
c10384,has,HAS,M35
c10384,has,HAS,M155
c10384,has,HAS,M902
c10384,has,HAS,M264
c10384,has,HAS,M261
c10384,has,HAS,M1084
c10384,has,HAS,M143
c10384,has,HAS,M9
c10384,has,HAS,M369
c10384,has,HAS,M269
c10384,has,HAS,M146
c10384,has,HAS,M1228
c10384,has,HAS,M105
c10384,has,HAS,M990
c10384,has,HAS,M374
c10384,has,HAS,M130
c10384,has,HAS,M353
c10384,has,HAS,M144
c10384,has,HAS,M131
c10384,has,HAS,M1651
c10384,has,HAS,M1652
c10384,has,HAS,M91
c10384,has,HAS,M263
c10384,has,HAS,M109
c10384,has,HAS,M621
c10384,has,HAS,M94
c10384,has,HAS,M639
c10384,has,HAS,M1653
c10384,has,HAS,M552
c10384,has,HAS,M1001
c10384,has,HAS,M963
c10384,has,HAS,M169
c10384,has,HAS,M147
c10384,has,HAS,M636
c10384,has,HAS,M154
c10384,has,HAS,M612
c10384,has,HAS,M1654
c10384,has,HAS,M420
c10384,has,HAS,M151
c10384,has,HAS,M541
c10384,has,HAS,M1655
c10384,has,HAS,M444
c10384,has,HAS,M1656
c10384,has,HAS,M1091
c10384,has,HAS,M638
c10384,has,HAS,M202
c10384,has,HAS,M642
c10384,has,HAS,M958
c10384,has,HAS,M425
c10384,has,HAS,M408
c10384,has,HAS,M166
c10384,has,HAS,M549
c10384,has,HAS,M168
c10384,has,HAS,M415
c10384,has,HAS,M604
c10384,has,HAS,M643
c10384,has,HAS,M379
c10384,has,HAS,M171
c10384,has,HAS,M606
c10384,has,HAS,M1657
c10384,has,HAS,M1658
c10384,has,HAS,M1659
c10384,has,HAS,M1660
c10384,has,HAS,M1233
c10384,has,HAS,M626
c10384,has,HAS,M38
c10384,has,HAS,M614
c10384,has,HAS,M1661
c10384,has,HAS,M1662
c10384,has,HAS,M1663
c10384,has,HAS,M67
c10384,has,HAS,M1034
c10384,has,HAS,M1035
c10384,has,HAS,M371
c10384,has,HAS,M1664
c10384,has,HAS,M1225
c10384,has,HAS,M1665
c10384,has,HAS,M1666
c10384,has,HAS,M1667
c10386,has,HAS,M111
c10386,has,HAS,M374
c10386,has,HAS,M146
c10386,has,HAS,M91
c10386,has,HAS,M641
c10386,has,HAS,M177
c10386,has,HAS,M94
c10386,has,HAS,M629
c10386,has,HAS,M269
c10386,has,HAS,M1202
c10386,has,HAS,M334
c10386,has,HAS,M639
c10386,has,HAS,M67
c10386,has,HAS,M636
c10386,has,HAS,M371
c10386,has,HAS,M959
c10386,has,HAS,M154
c10386,has,HAS,M381
c10386,has,HAS,M1001
c10386,has,HAS,M156
c10386,has,HAS,M3
c10386,has,HAS,M38
c10386,has,HAS,M444
c10386,has,HAS,M420
c10386,has,HAS,M378
c10386,has,HAS,M131
c10386,has,HAS,M1185
c10386,has,HAS,M168
c10386,has,HAS,M1667
c10386,has,HAS,M643
c10386,has,HAS,M1665
c10386,has,HAS,M404
c10386,has,HAS,M379
c10386,has,HAS,M626
c10386,has,HAS,M1664
c10386,has,HAS,M541
c10386,has,HAS,M416
c10386,has,HAS,M130
c10386,has,HAS,M84
c10386,has,HAS,M76
c10386,has,HAS,M353
c10386,has,HAS,M394
c10386,has,HAS,M1034
c10386,has,HAS,M88
c10386,has,HAS,M105
c10386,has,HAS,M144
c10386,has,HAS,M369
c10386,has,HAS,M155
c10386,has,HAS,M1233
c10386,has,HAS,M1201
c10386,has,HAS,M1225
c10386,has,HAS,M263
c10386,has,HAS,M174
c10386,has,HAS,M330
c10386,has,HAS,M1091
c10386,has,HAS,M1652
c10386,has,HAS,M1035
c10386,has,HAS,M264
c10386,has,HAS,M143
c10386,has,HAS,M425
c10386,has,HAS,M990
c10386,has,HAS,M646
c10386,has,HAS,M638
c10386,has,HAS,M415
c10386,has,HAS,M612
c10386,has,HAS,M408
c10386,has,HAS,M606
c10386,has,HAS,M604
c10386,has,HAS,M642
c10386,has,HAS,M994
c10386,has,HAS,M1666
c10386,has,HAS,M171
c10386,has,HAS,M145
c10386,has,HAS,M1651
c10386,has,HAS,M540
c10386,has,HAS,M109
c10386,has,HAS,M621
c10386,has,HAS,M1653
c10386,has,HAS,M552
c10386,has,HAS,M963
c10386,has,HAS,M169
c10386,has,HAS,M147
c10386,has,HAS,M1654
c10386,has,HAS,M151
c10386,has,HAS,M1655
c10386,has,HAS,M1656
c10386,has,HAS,M202
c10386,has,HAS,M958
c10386,has,HAS,M166
c10386,has,HAS,M549
c10386,has,HAS,M1657
c10386,has,HAS,M1658
c10403,has,HAS,M1652
c10403,has,HAS,M105
c10403,has,HAS,M1091
c10403,has,HAS,M639
c10403,has,HAS,M374
c10403,has,HAS,M111
c10403,has,HAS,M174
c10403,has,HAS,M131
c10403,has,HAS,M394
c10403,has,HAS,M408
c10403,has,HAS,M990
c10403,has,HAS,M144
c10403,has,HAS,M94
c10403,has,HAS,M146
c10403,has,HAS,M646
c10403,has,HAS,M177
c10403,has,HAS,M143
c10403,has,HAS,M169
c10403,has,HAS,M425
c10403,has,HAS,M381
c10403,has,HAS,M549
c10403,has,HAS,M202
c10403,has,HAS,M540
c10403,has,HAS,M638
c10403,has,HAS,M958
c10403,has,HAS,M269
c10403,has,HAS,M621
c10403,has,HAS,M612
c10403,has,HAS,M154
c10403,has,HAS,M147
c10403,has,HAS,M1657
c10403,has,HAS,M263
c10403,has,HAS,M642
c10403,has,HAS,M91
c10403,has,HAS,M606
c10403,has,HAS,M156
c10403,has,HAS,M151
c10403,has,HAS,M378
c10403,has,HAS,M1654
c10403,has,HAS,M420
c10403,has,HAS,M404
c10403,has,HAS,M994
c10403,has,HAS,M636
c10403,has,HAS,M171
c10403,has,HAS,M1185
c10403,has,HAS,M643
c10403,has,HAS,M379
c10403,has,HAS,M1655
c10403,has,HAS,M541
c10403,has,HAS,M3
c10403,has,HAS,M1651
c10403,has,HAS,M444
c10403,has,HAS,M155
c10403,has,HAS,M130
c10403,has,HAS,M416
c10403,has,HAS,M84
c10403,has,HAS,M88
c10403,has,HAS,M145
c10403,has,HAS,M1001
c10403,has,HAS,M1201
c10403,has,HAS,M76
c10403,has,HAS,M330
c10403,has,HAS,M959
c10403,has,HAS,M264
c10403,has,HAS,M415
c10403,has,HAS,M963
c10403,has,HAS,M168
c10403,has,HAS,M552
c10403,has,HAS,M109
c10403,has,HAS,M1658
c10403,has,HAS,M1656
c10403,has,HAS,M641
c10403,has,HAS,M369
c10403,has,HAS,M353
c10403,has,HAS,M629
c10403,has,HAS,M1202
c10403,has,HAS,M1653
c10403,has,HAS,M166
c10403,has,HAS,M604
c10403,has,HAS,M1659
c10403,has,HAS,M1660
c10403,has,HAS,M1233
c10403,has,HAS,M626
c10403,has,HAS,M38
c10403,has,HAS,M614
c10403,has,HAS,M1661
c10403,has,HAS,M1662
c10403,has,HAS,M1663
c10403,has,HAS,M67
c10403,has,HAS,M1034
c10403,has,HAS,M1035
c10403,has,HAS,M334
c10403,has,HAS,M371
c10403,has,HAS,M1664
c10403,has,HAS,M1225
c10403,has,HAS,M1665
c10403,has,HAS,M1666
c10403,has,HAS,M1667
c10459,has,HAS,M636
c10459,has,HAS,M643
c10459,has,HAS,M177
c10459,has,HAS,M1666
c10459,has,HAS,M94
c10459,has,HAS,M131
c10459,has,HAS,M38
c10459,has,HAS,M541
c10459,has,HAS,M3
c10459,has,HAS,M444
c10459,has,HAS,M156
c10459,has,HAS,M144
c10459,has,HAS,M369
c10459,has,HAS,M76
c10459,has,HAS,M1233
c10459,has,HAS,M88
c10459,has,HAS,M1035
c10459,has,HAS,M1201
c10459,has,HAS,M155
c10459,has,HAS,M1225
c10459,has,HAS,M84
c10459,has,HAS,M990
c10459,has,HAS,M130
c10459,has,HAS,M416
c10459,has,HAS,M105
c10459,has,HAS,M641
c10459,has,HAS,M378
c10459,has,HAS,M1652
c10459,has,HAS,M1091
c10459,has,HAS,M638
c10459,has,HAS,M330
c10459,has,HAS,M374
c10459,has,HAS,M381
c10459,has,HAS,M959
c10459,has,HAS,M646
c10459,has,HAS,M606
c10459,has,HAS,M415
c10459,has,HAS,M263
c10459,has,HAS,M264
c10459,has,HAS,M91
c10459,has,HAS,M612
c10459,has,HAS,M642
c10459,has,HAS,M334
c10459,has,HAS,M371
c10459,has,HAS,M67
c10459,has,HAS,M1202
c10459,has,HAS,M639
c10459,has,HAS,M111
c10459,has,HAS,M994
c10459,has,HAS,M1667
c10459,has,HAS,M1185
c10459,has,HAS,M143
c10459,has,HAS,M379
c10459,has,HAS,M626
c10459,has,HAS,M404
c10459,has,HAS,M168
c10459,has,HAS,M353
c10459,has,HAS,M425
c10459,has,HAS,M604
c10459,has,HAS,M154
c10459,has,HAS,M1001
c10459,has,HAS,M171
c10459,has,HAS,M146
c10459,has,HAS,M269
c10459,has,HAS,M1034
c10459,has,HAS,M394
c10459,has,HAS,M420
c10459,has,HAS,M408
c10459,has,HAS,M629
c10459,has,HAS,M13
c10459,has,HAS,M1668
c10459,has,HAS,M328
c10459,has,HAS,M356
c10459,has,HAS,M75
c10459,has,HAS,M81
c10459,has,HAS,M902
c10459,has,HAS,M1669
c10459,has,HAS,M10
c10459,has,HAS,M331
c10459,has,HAS,M7
c10459,has,HAS,M901
c10459,has,HAS,M109
